I_1871002,B,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.4 Infiere estrategias discursivas del texto.,Muy Fácil,"96,88%","0,00%","3,13%","96,88%","0,00%","0,00%"
I_1870249,D,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,1. Recupera información literal expresada en fragmentos del texto.,"1.2 Ubica elementos del contenido de diferentes tipos de textos (tiempo, lugares, hechos, personajes y narrador).",Fácil,"84,38%","0,00%","12,50%","0,00%","3,13%","84,38%"
I_1870215,A,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,1. Recupera información literal expresada en fragmentos del texto.,1.1 Reconoce y entiende el vocabulario y su función.,Fácil,"84,38%","0,00%","84,38%","6,25%","9,38%","0,00%"
I_1870475,B,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.3 Relaciona y compara diferentes textos.,Muy Fácil,"90,63%","0,00%","6,25%","90,63%","3,13%","0,00%"
I_1870450,C,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.2 Diferencia las funciones de las partes en las que se estructura un texto.,Fácil,"84,38%","0,00%","0,00%","3,13%","84,38%","12,50%"
I_1870055,B,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.5 Deduce las relaciones entre elementos lingüísticos y no lingüísticos.,Fácil,"78,13%","0,00%","21,88%","78,13%","0,00%","0,00%"
I_1870987,B,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.1 Relaciona y evalúa el texto y el contexto.,Fácil,"71,88%","0,00%","25,00%","71,88%","0,00%","3,13%"
I_1870048,B,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.4 Identifica el contenido de cada parte funcional del texto.,Fácil,"78,13%","0,00%","15,63%","78,13%","6,25%","0,00%"
I_1870031,C,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,1. Recupera información literal expresada en fragmentos del texto.,1.1 Reconoce y entiende el vocabulario y su función.,Dificultad Moderada,"65,63%","0,00%","3,13%","31,25%","65,63%","0,00%"
I_1870221,D,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,1. Recupera información literal expresada en fragmentos del texto.,1.1 Reconoce y entiende el vocabulario y su función.,Dificultad Moderada,"56,25%","0,00%","21,88%","15,63%","6,25%","56,25%"
I_1870443,C,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.2 Diferencia las funciones de las partes en las que se estructura un texto.,Muy Fácil,"93,75%","0,00%","0,00%","3,13%","93,75%","3,13%"
I_1870999,B,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.3 Relaciona y compara diferentes textos.,Dificultad Moderada,"62,50%","0,00%","34,38%","62,50%","3,13%","0,00%"
I_1870467,B,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,"2.6 Reconoce significados, resúmenes, análisis y paráfrasis apropiados de un texto.",Muy Difícil,"15,63%","0,00%","28,13%","15,63%","40,63%","15,63%"
I_1870432,B,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,1. Recupera información literal expresada en fragmentos del texto.,"1.2 Ubica elementos del contenido de diferentes tipos de textos (tiempo, lugares, hechos, personajes y narrador).",Fácil,"87,50%","0,00%","9,38%","87,50%","3,13%","0,00%"
I_1870979,D,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.5 Deduce las relaciones entre elementos lingüísticos y no lingüísticos.,Fácil,"84,38%","0,00%","0,00%","12,50%","3,13%","84,38%"
I_1870259,D,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.2 Diferencia las funciones de las partes en las que se estructura un texto.,Muy Difícil,"31,25%","0,00%","3,13%","53,13%","12,50%","31,25%"
I_1870061,C,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.1 Relaciona y evalúa el texto y el contexto.,Fácil,"87,50%","0,00%","0,00%","6,25%","87,50%","6,25%"
I_1871011,D,9,902,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.4 Infiere estrategias discursivas del texto.,Fácil,"87,50%","0,00%","6,25%","0,00%","6,25%","87,50%"
I_1870238,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.4 Identifica el contenido de cada parte funcional del texto.,Difícil,"50,00%","0,00%","10,00%","50,00%","25,00%","15,00%"
I_1870077,A,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.1 Relaciona y evalúa el texto y el contexto.,Muy Difícil,"35,00%","20,00%","35,00%","25,00%","15,00%","5,00%"
I_1871002,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.4 Infiere estrategias discursivas del texto.,Fácil,"75,00%","0,00%","0,00%","75,00%","10,00%","15,00%"
I_1870249,D,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,1. Recupera información literal expresada en fragmentos del texto.,"1.2 Ubica elementos del contenido de diferentes tipos de textos (tiempo, lugares, hechos, personajes y narrador).",Difícil,"40,00%","0,00%","10,00%","30,00%","20,00%","40,00%"
I_1870215,A,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,1. Recupera información literal expresada en fragmentos del texto.,1.1 Reconoce y entiende el vocabulario y su función.,Difícil,"50,00%","0,00%","50,00%","15,00%","20,00%","15,00%"
I_1870475,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.3 Relaciona y compara diferentes textos.,Dificultad Moderada,"65,00%","5,00%","20,00%","65,00%","10,00%","0,00%"
I_1870450,C,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.2 Diferencia las funciones de las partes en las que se estructura un texto.,Muy Difícil,"35,00%","10,00%","10,00%","5,00%","35,00%","40,00%"
I_1870055,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.5 Deduce las relaciones entre elementos lingüísticos y no lingüísticos.,Dificultad Moderada,"60,00%","5,00%","25,00%","60,00%","0,00%","10,00%"
I_1870987,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.1 Relaciona y evalúa el texto y el contexto.,Dificultad Moderada,"70,00%","0,00%","20,00%","70,00%","10,00%","0,00%"
I_1870048,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.4 Identifica el contenido de cada parte funcional del texto.,Difícil,"40,00%","10,00%","20,00%","40,00%","20,00%","10,00%"
I_1870031,C,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,1. Recupera información literal expresada en fragmentos del texto.,1.1 Reconoce y entiende el vocabulario y su función.,Difícil,"45,00%","5,00%","0,00%","30,00%","45,00%","20,00%"
I_1870221,D,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,1. Recupera información literal expresada en fragmentos del texto.,1.1 Reconoce y entiende el vocabulario y su función.,Muy Difícil,"35,00%","0,00%","25,00%","20,00%","20,00%","35,00%"
I_1870443,C,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.2 Diferencia las funciones de las partes en las que se estructura un texto.,Dificultad Moderada,"60,00%","5,00%","15,00%","20,00%","60,00%","0,00%"
I_1870999,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.3 Relaciona y compara diferentes textos.,Dificultad Moderada,"70,00%","0,00%","0,00%","70,00%","25,00%","5,00%"
I_1870467,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,"2.6 Reconoce significados, resúmenes, análisis y paráfrasis apropiados de un texto.",Difícil,"40,00%","15,00%","5,00%","40,00%","40,00%","0,00%"
I_1870432,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,1. Recupera información literal expresada en fragmentos del texto.,"1.2 Ubica elementos del contenido de diferentes tipos de textos (tiempo, lugares, hechos, personajes y narrador).",Dificultad Moderada,"60,00%","0,00%","20,00%","60,00%","15,00%","5,00%"
I_1870979,D,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.5 Deduce las relaciones entre elementos lingüísticos y no lingüísticos.,Dificultad Moderada,"60,00%","0,00%","15,00%","5,00%","20,00%","60,00%"
I_1870259,D,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.2 Diferencia las funciones de las partes en las que se estructura un texto.,Dificultad Moderada,"60,00%","0,00%","5,00%","20,00%","15,00%","60,00%"
I_1870061,C,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.1 Relaciona y evalúa el texto y el contexto.,Difícil,"50,00%","0,00%","10,00%","10,00%","50,00%","30,00%"
I_1871011,D,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.4 Infiere estrategias discursivas del texto.,Difícil,"45,00%","0,00%","15,00%","35,00%","5,00%","45,00%"
I_1870238,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.4 Identifica el contenido de cada parte funcional del texto.,Difícil,"50,00%","0,00%","10,00%","50,00%","25,00%","15,00%"
I_1870077,A,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.1 Relaciona y evalúa el texto y el contexto.,Muy Difícil,"35,00%","20,00%","35,00%","25,00%","15,00%","5,00%"
I_1871002,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.4 Infiere estrategias discursivas del texto.,Fácil,"75,00%","0,00%","0,00%","75,00%","10,00%","15,00%"
I_1870249,D,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,1. Recupera información literal expresada en fragmentos del texto.,"1.2 Ubica elementos del contenido de diferentes tipos de textos (tiempo, lugares, hechos, personajes y narrador).",Difícil,"40,00%","0,00%","10,00%","30,00%","20,00%","40,00%"
I_1870215,A,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,1. Recupera información literal expresada en fragmentos del texto.,1.1 Reconoce y entiende el vocabulario y su función.,Difícil,"50,00%","0,00%","50,00%","15,00%","20,00%","15,00%"
I_1870475,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.3 Relaciona y compara diferentes textos.,Dificultad Moderada,"65,00%","5,00%","20,00%","65,00%","10,00%","0,00%"
I_1870450,C,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.2 Diferencia las funciones de las partes en las que se estructura un texto.,Muy Difícil,"35,00%","10,00%","10,00%","5,00%","35,00%","40,00%"
I_1870055,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.5 Deduce las relaciones entre elementos lingüísticos y no lingüísticos.,Dificultad Moderada,"60,00%","5,00%","25,00%","60,00%","0,00%","10,00%"
I_1870987,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.1 Relaciona y evalúa el texto y el contexto.,Dificultad Moderada,"70,00%","0,00%","20,00%","70,00%","10,00%","0,00%"
I_1870048,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.4 Identifica el contenido de cada parte funcional del texto.,Difícil,"40,00%","10,00%","20,00%","40,00%","20,00%","10,00%"
I_1870031,C,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,1. Recupera información literal expresada en fragmentos del texto.,1.1 Reconoce y entiende el vocabulario y su función.,Difícil,"45,00%","5,00%","0,00%","30,00%","45,00%","20,00%"
I_1870221,D,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,1. Recupera información literal expresada en fragmentos del texto.,1.1 Reconoce y entiende el vocabulario y su función.,Muy Difícil,"35,00%","0,00%","25,00%","20,00%","20,00%","35,00%"
I_1870443,C,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.2 Diferencia las funciones de las partes en las que se estructura un texto.,Dificultad Moderada,"60,00%","5,00%","15,00%","20,00%","60,00%","0,00%"
I_1870999,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.3 Relaciona y compara diferentes textos.,Dificultad Moderada,"70,00%","0,00%","0,00%","70,00%","25,00%","5,00%"
I_1870467,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,"2.6 Reconoce significados, resúmenes, análisis y paráfrasis apropiados de un texto.",Difícil,"40,00%","15,00%","5,00%","40,00%","40,00%","0,00%"
I_1870432,B,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,1. Recupera información literal expresada en fragmentos del texto.,"1.2 Ubica elementos del contenido de diferentes tipos de textos (tiempo, lugares, hechos, personajes y narrador).",Dificultad Moderada,"60,00%","0,00%","20,00%","60,00%","15,00%","5,00%"
I_1870979,D,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.5 Deduce las relaciones entre elementos lingüísticos y no lingüísticos.,Dificultad Moderada,"60,00%","0,00%","15,00%","5,00%","20,00%","60,00%"
I_1870259,D,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,2. Comprende el sentido local y global del texto mediante inferencias de información implícita.,2.2 Diferencia las funciones de las partes en las que se estructura un texto.,Dificultad Moderada,"60,00%","0,00%","5,00%","20,00%","15,00%","60,00%"
I_1870061,C,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.1 Relaciona y evalúa el texto y el contexto.,Difícil,"50,00%","0,00%","10,00%","10,00%","50,00%","30,00%"
I_1871011,D,9,903,Competencias Comunicativas en Lenguaje:Lectura,1,No aplica componente,Comprensión lectora-No aplica componente,3. Asume una posición crítica sobre el texto mediante la evaluación de su forma y contenido.,3.4 Infiere estrategias discursivas del texto.,Difícil,"45,00%","0,00%","15,00%","35,00%","5,00%","45,00%"
I_1898327,B,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Argumentación en contextos ciudadanos-No aplica componente,"1. Analiza y evalúa la intención, credibilidad, pertinencia y solidez de posiciones enmarcadas en asuntos ciudadanos, así como sus posibles impactos negativos.","1.1. Identifica prejuicios e intenciones de enunciados enmarcados en asuntos ciudadanos, así como sus posibles impactos negativos.",Muy Difícil,"22,22%","3,70%","22,22%","22,22%","29,63%","22,22%"
I_1893123,D,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Argumentación en contextos ciudadanos-No aplica componente,"1. Analiza y evalúa la intención, credibilidad, pertinencia y solidez de posiciones enmarcadas en asuntos ciudadanos, así como sus posibles impactos negativos.","1.1. Identifica prejuicios e intenciones de enunciados enmarcados en asuntos ciudadanos, así como sus posibles impactos negativos.",Muy Difícil,"11,11%","0,00%","25,93%","18,52%","44,44%","11,11%"
I_1898338,C,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Argumentación en contextos ciudadanos-No aplica componente,"1. Analiza y evalúa la intención, credibilidad, pertinencia y solidez de posiciones enmarcadas en asuntos ciudadanos, así como sus posibles impactos negativos.","1.1. Identifica prejuicios e intenciones de enunciados enmarcados en asuntos ciudadanos, así como sus posibles impactos negativos.",Muy Difícil,"22,22%","3,70%","33,33%","14,81%","22,22%","25,93%"
I_1893112,A,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Argumentación en contextos ciudadanos-No aplica componente,"1. Analiza y evalúa la intención, credibilidad, pertinencia y solidez de posiciones enmarcadas en asuntos ciudadanos, así como sus posibles impactos negativos.","1.1. Identifica prejuicios e intenciones de enunciados enmarcados en asuntos ciudadanos, así como sus posibles impactos negativos.",Muy Difícil,"29,63%","3,70%","29,63%","40,74%","22,22%","3,70%"
I_1893130,C,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Conocimientos-No aplica componente,1. Conoce la Constitución y su función de enmarcar y regular las acciones de las personas y grupos en la sociedad.,1.2. Conoce los derechos fundamentales consagrados en la Constitución.,Difícil,"44,44%","0,00%","37,04%","11,11%","44,44%","7,41%"
I_1898368,B,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Conocimientos-No aplica componente,2. Conoce los mecanismos que los ciudadanos tienen a su disposición para la participación democrática y para garantizar la protección de sus derechos.,2.1. Identifica la estructura y las funciones de la institución escolar y el papel de sus diferentes constituyentes.,Muy Difícil,"25,93%","0,00%","18,52%","25,93%","25,93%","29,63%"
I_1898340,A,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Conocimientos-No aplica componente,1. Conoce la Constitución y su función de enmarcar y regular las acciones de las personas y grupos en la sociedad.,1.1. Conoce algunos de los principios fundamentales de la Constitución.,Muy Difícil,"11,11%","3,70%","11,11%","29,63%","29,63%","25,93%"
I_1898356,A,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Conocimientos-No aplica componente,1. Conoce la Constitución y su función de enmarcar y regular las acciones de las personas y grupos en la sociedad.,1.2. Conoce los derechos fundamentales consagrados en la Constitución.,Dificultad Moderada,"55,56%","7,41%","55,56%","11,11%","22,22%","3,70%"
I_1893172,A,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Conocimientos-No aplica componente,1. Conoce la Constitución y su función de enmarcar y regular las acciones de las personas y grupos en la sociedad.,1.2. Conoce los derechos fundamentales consagrados en la Constitución.,Difícil,"37,04%","0,00%","37,04%","33,33%","18,52%","11,11%"
I_1898386,C,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Multiperspectivismo-No aplica componente,1. Reconoce la existencia de diferentes perspectivas y las analiza.,1.1. Reconoce y compara las posiciones o intereses de las partes presentes en una situación y puede identificar la existencia de un conflicto.,Difícil,"44,44%","3,70%","22,22%","22,22%","44,44%","7,41%"
I_1898376,C,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Multiperspectivismo-No aplica componente,1. Reconoce la existencia de diferentes perspectivas y las analiza.,1.1. Reconoce y compara las posiciones o intereses de las partes presentes en una situación y puede identificar la existencia de un conflicto.,Muy Difícil,"33,33%","0,00%","22,22%","37,04%","33,33%","7,41%"
I_1893160,B,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Multiperspectivismo-No aplica componente,1. Reconoce la existencia de diferentes perspectivas y las analiza.,1.1. Reconoce y compara las posiciones o intereses de las partes presentes en una situación y puede identificar la existencia de un conflicto.,Difícil,"48,15%","3,70%","22,22%","48,15%","14,81%","11,11%"
I_1893159,A,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Multiperspectivismo-No aplica componente,1. Reconoce la existencia de diferentes perspectivas y las analiza.,1.1. Reconoce y compara las posiciones o intereses de las partes presentes en una situación y puede identificar la existencia de un conflicto.,Muy Difícil,"22,22%","11,11%","22,22%","22,22%","25,93%","18,52%"
I_1898397,C,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Multiperspectivismo-No aplica componente,1. Reconoce la existencia de diferentes perspectivas y las analiza.,1.3. Reconoce que las diferentes concepciones y roles sociales determinan diferentes posiciones y comportamientos.,Difícil,"44,44%","3,70%","14,81%","29,63%","44,44%","7,41%"
I_1893145,B,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Multiperspectivismo-No aplica componente,1. Reconoce la existencia de diferentes perspectivas y las analiza.,1.1. Reconoce y compara las posiciones o intereses de las partes presentes en una situación y puede identificar la existencia de un conflicto.,Dificultad Moderada,"66,67%","0,00%","11,11%","66,67%","7,41%","14,81%"
I_1898401,D,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Pensamiento sistémico-No aplica componente,1. Comprende que las problemáticas sociales y sus soluciones involucran distintos aspectos  y reconoce relaciones entre estos.,1.3. Analiza efectos de decisiones en distintos aspectos de una situación problemática.,Muy Difícil,"29,63%","3,70%","7,41%","37,04%","22,22%","29,63%"
I_1893096,B,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Pensamiento sistémico-No aplica componente,1. Comprende que las problemáticas sociales y sus soluciones involucran distintos aspectos  y reconoce relaciones entre estos.,1.3. Analiza efectos de decisiones en distintos aspectos de una situación problemática.,Muy Difícil,"25,93%","0,00%","18,52%","25,93%","37,04%","18,52%"
I_1898418,B,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Pensamiento sistémico-No aplica componente,1. Comprende que las problemáticas sociales y sus soluciones involucran distintos aspectos  y reconoce relaciones entre estos.,1.3. Analiza efectos de decisiones en distintos aspectos de una situación problemática.,Muy Difícil,"29,63%","3,70%","18,52%","29,63%","33,33%","14,81%"
I_1893187,B,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Pensamiento sistémico-No aplica componente,1. Comprende que las problemáticas sociales y sus soluciones involucran distintos aspectos  y reconoce relaciones entre estos.,1.3. Analiza efectos de decisiones en distintos aspectos de una situación problemática.,Muy Difícil,"14,81%","11,11%","29,63%","14,81%","29,63%","14,81%"
I_1893109,C,6,601,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Pensamiento sistémico-No aplica componente,1. Comprende que las problemáticas sociales y sus soluciones involucran distintos aspectos  y reconoce relaciones entre estos.,1.2. Establece relaciones entre aspectos de una situación problemática.,Muy Difícil,"25,93%","0,00%","29,63%","25,93%","25,93%","18,52%"
I_1898327,B,6,602,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Argumentación en contextos ciudadanos-No aplica componente,"1. Analiza y evalúa la intención, credibilidad, pertinencia y solidez de posiciones enmarcadas en asuntos ciudadanos, así como sus posibles impactos negativos.","1.1. Identifica prejuicios e intenciones de enunciados enmarcados en asuntos ciudadanos, así como sus posibles impactos negativos.",Muy Difícil,"33,33%","0,00%","66,67%","33,33%","0,00%","0,00%"
I_1893123,D,6,602,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Argumentación en contextos ciudadanos-No aplica componente,"1. Analiza y evalúa la intención, credibilidad, pertinencia y solidez de posiciones enmarcadas en asuntos ciudadanos, así como sus posibles impactos negativos.","1.1. Identifica prejuicios e intenciones de enunciados enmarcados en asuntos ciudadanos, así como sus posibles impactos negativos.",Muy Difícil,"33,33%","33,33%","33,33%","0,00%","0,00%","33,33%"
I_1898338,C,6,602,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Argumentación en contextos ciudadanos-No aplica componente,"1. Analiza y evalúa la intención, credibilidad, pertinencia y solidez de posiciones enmarcadas en asuntos ciudadanos, así como sus posibles impactos negativos.","1.1. Identifica prejuicios e intenciones de enunciados enmarcados en asuntos ciudadanos, así como sus posibles impactos negativos.",Muy Difícil,"0,00%","0,00%","0,00%","33,33%","0,00%","66,67%"
I_1893112,A,6,602,Competencias Ciudadanas: Pensamiento Ciudadano,1,No aplica componente,Argumentación en contextos ciudadanos-No aplica componente,"1. Analiza y evalúa la intención, credibilidad, pertinencia y solidez de posiciones enmarcadas en asuntos ciudadanos, así como sus posibles impactos negativos.","1.1. Identifica prejuicios e intenciones de enunciados enmarcados en asuntos ciudadanos, así como sus posibles impactos negativos.",Muy Difícil,"0,00%","0,00%","0,00%","33,33%","0,00%","66,67%"
